2.085443353280425072e-03
3.222649451345205307e-03
5.082662217319011688e-03
9.500792250037193298e-03
9.829182177782058716e-03
1.911524124443531036e-02
2.511609531939029694e-02
3.033490106463432312e-02
3.267428651452064514e-02
4.606922715902328491e-02
4.614769294857978821e-02
4.716835916042327881e-02
5.312285572290420532e-02
5.437978357076644897e-02
5.534601584076881409e-02
5.767008289694786072e-02
6.415084749460220337e-02
6.783841550350189209e-02
7.592017948627471924e-02
7.751854509115219116e-02
9.839472174644470215e-02
9.945743530988693237e-02
1.142131164669990540e-01
1.300115585327148438e-01
1.501837521791458130e-01
1.656448245048522949e-01
1.705789715051651001e-01
1.859943568706512451e-01
3.370684087276458740e-01
5.505638718605041504e-01
6.530268788337707520e-01
6.621968746185302734e-01
6.670718193054199219e-01
7.148574590682983398e-01
7.975665330886840820e-01
8.268939256668090820e-01
8.694025874137878418e-01
8.825355172157287598e-01
9.622774124145507812e-01
