,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_scale_pos_weight,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
15,694.7083142280578,187.645109076898,1.600136661529541,0.4706162869499058,10,400,5,5,0.2,0.1,0.3,"{'scale_pos_weight': 10, 'n_estimators': 400, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.2, 'gamma': 0.1, 'colsample_bytree': 0.3}",0.3125524246344189,0.3117040265949578,0.3509932279356786,0.36190119394906445,0.3564295641807136,0.33871608745896664,0.02198287189305122,55
16,285.8414355754852,41.142915823321246,1.137136697769165,0.28316847114262983,35,100,1,8,0.1,0.0,0.3,"{'scale_pos_weight': 35, 'n_estimators': 100, 'min_child_weight': 1, 'max_depth': 8, 'learning_rate': 0.1, 'gamma': 0.0, 'colsample_bytree': 0.3}",0.30690722215295063,0.31210682449744,0.32966734145001975,0.3586774059579522,0.3203763731006089,0.3255470334317943,0.018272471266129013,97
17,1428.4769459247589,81.02891068801694,1.3327339172363282,0.6656569671034113,20,300,5,8,0.25,0.4,0.7,"{'scale_pos_weight': 20, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 8, 'learning_rate': 0.25, 'gamma': 0.4, 'colsample_bytree': 0.7}",0.3244744479250117,0.3267343744330978,0.35081310809504135,0.3419944352349622,0.3641687046006802,0.34163701405775865,0.014890586787929977,47
18,582.4243170261383,232.35509526538198,1.6816404342651368,0.26203684911584435,5,400,1,4,0.05,0.4,0.3,"{'scale_pos_weight': 5, 'n_estimators': 400, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.05, 'gamma': 0.4, 'colsample_bytree': 0.3}",0.3199209732654509,0.3274574953162275,0.35729614985699276,0.37306090100106837,0.3502164170940193,0.34559038730675173,0.019497562618279764,33
19,2670.5650297641755,174.87461617394916,1.460780096054077,0.49099269923477296,15,300,1,15,0.25,0.4,0.7,"{'scale_pos_weight': 15, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 15, 'learning_rate': 0.25, 'gamma': 0.4, 'colsample_bytree': 0.7}",0.3399437658652026,0.3248532065047514,0.34048318646400877,0.36128352929614105,0.344673182545962,0.34224737413521317,0.011655348870918238,43
20,536.70606508255,154.00986022572292,1.8711298942565917,0.4344567412765311,10,200,5,6,0.3,0.3,0.4,"{'scale_pos_weight': 10, 'n_estimators': 200, 'min_child_weight': 5, 'max_depth': 6, 'learning_rate': 0.3, 'gamma': 0.3, 'colsample_bytree': 0.4}",0.2995216092185352,0.3148932497110644,0.3464016208604024,0.3564965834364727,0.35663545421399206,0.33478970348809334,0.0233365354465511,74
21,2559.054025888443,308.36093838356925,2.065002918243408,0.5710121912981103,35,400,3,10,0.2,0.3,0.7,"{'scale_pos_weight': 35, 'n_estimators': 400, 'min_child_weight': 3, 'max_depth': 10, 'learning_rate': 0.2, 'gamma': 0.3, 'colsample_bytree': 0.7}",0.3301792283532047,0.33912280457062505,0.357643083523241,0.3716454423198967,0.3529112772603619,0.35030036720546587,0.014464734363592977,16
22,728.8549385547637,129.40042544452632,1.4324400901794434,0.41258732519694846,5,200,3,5,0.25,0.0,0.7,"{'scale_pos_weight': 5, 'n_estimators': 200, 'min_child_weight': 3, 'max_depth': 5, 'learning_rate': 0.25, 'gamma': 0.0, 'colsample_bytree': 0.7}",0.3165352675055355,0.3260419112111513,0.33801014079682556,0.36130500757413175,0.3510170308753851,0.33858187159260583,0.01621483474763976,56
23,1602.7073563575746,65.31989493445613,1.1651126861572265,0.5221263314062904,5,500,7,8,0.05,0.2,0.4,"{'scale_pos_weight': 5, 'n_estimators': 500, 'min_child_weight': 7, 'max_depth': 8, 'learning_rate': 0.05, 'gamma': 0.2, 'colsample_bytree': 0.4}",0.33428065715004274,0.3396305487919244,0.3541359534972901,0.3910222292287334,0.3652645855522263,0.3568667948440434,0.02025732398490971,7
24,1731.2328271389008,65.2466906180823,1.3673734664916992,0.8589636594844666,20,400,7,10,0.15,0.2,0.5,"{'scale_pos_weight': 20, 'n_estimators': 400, 'min_child_weight': 7, 'max_depth': 10, 'learning_rate': 0.15, 'gamma': 0.2, 'colsample_bytree': 0.5}",0.3374827577030839,0.34068007875133666,0.36169680602921156,0.3728386029506747,0.35995441664484273,0.35453053241582994,0.013404634524739974,10
